2196.6,4564.2,NaN,NaN
-108.89,-18.615,NaN,NaN
49.618,-69.185,NaN,NaN
120.05,-75.835,NaN,NaN
-1998.6,5569.6,NaN,NaN
1663.9,1735.5,NaN,NaN
2197.2,4564,NaN,NaN
-109.96,-17.799,NaN,NaN
49.407,-68.989,NaN,NaN
121.55,-75.341,NaN,NaN
-1997.7,NaN,NaN,NaN
1663.9,NaN,NaN,NaN
2197.7,NaN,NaN,NaN
-111.02,NaN,NaN,NaN
49.214,NaN,NaN,NaN
123.02,NaN,NaN,NaN
-1997.1,NaN,NaN,NaN
1664,NaN,NaN,NaN
2198.2,NaN,NaN,NaN
-111.82,NaN,NaN,NaN
49.01,NaN,NaN,NaN
124.11,NaN,NaN,NaN
-1996.4,NaN,NaN,NaN
1664.1,NaN,NaN,NaN
2198.5,NaN,NaN,NaN
-112.55,NaN,NaN,NaN
48.837,NaN,NaN,NaN
125.16,NaN,NaN,NaN
-1995.9,NaN,NaN,NaN
1664.1,NaN,NaN,NaN
2198.7,NaN,NaN,NaN
-113.22,NaN,NaN,NaN
48.767,NaN,NaN,NaN
126.03,NaN,NaN,NaN
-1995.4,NaN,NaN,NaN
1664.1,NaN,NaN,NaN
2198.9,NaN,NaN,NaN
-113.94,NaN,NaN,NaN
48.804,NaN,NaN,NaN
126.77,NaN,NaN,NaN
-1994.9,NaN,NaN,NaN
1664.1,NaN,NaN,NaN
2199,NaN,NaN,NaN
-114.36,NaN,NaN,NaN
48.667,NaN,NaN,NaN
127.36,NaN,NaN,NaN
-1994.6,NaN,NaN,NaN
1664.2,NaN,NaN,NaN
2199.1,NaN,NaN,NaN
-114.68,NaN,NaN,NaN
48.579,NaN,NaN,NaN
127.84,NaN,NaN,NaN
-1994.2,NaN,NaN,NaN
1664.2,NaN,NaN,NaN
2199.2,NaN,NaN,NaN
-115.05,NaN,NaN,NaN
48.562,NaN,NaN,NaN
128.26,NaN,NaN,NaN
-1993.8,NaN,NaN,NaN
1664.2,NaN,NaN,NaN
2199.2,NaN,NaN,NaN
-115.25,NaN,NaN,NaN
48.513,NaN,NaN,NaN
128.61,NaN,NaN,NaN
-1993.5,NaN,NaN,NaN
1664.3,NaN,NaN,NaN
2199.3,NaN,NaN,NaN
-115.47,NaN,NaN,NaN
48.526,NaN,NaN,NaN
128.91,NaN,NaN,NaN
-1993.3,5576.6,NaN,NaN
1664.3,1730.2,NaN,NaN
2199.4,4551.5,NaN,NaN
-115.69,-17.948,NaN,NaN
48.493,-45.177,NaN,NaN
129.23,-71.503,NaN,NaN
-1993,5580,NaN,NaN
1664.3,1730.3,NaN,NaN
2199.5,4549,NaN,NaN
-115.8,-17.089,NaN,NaN
48.457,-42.785,NaN,NaN
129.45,-70.488,NaN,NaN
-1992.9,5583.4,NaN,NaN
1664.5,1730.4,NaN,NaN
2199.6,4546.6,NaN,NaN
-116.19,-16.373,NaN,NaN
48.625,-40.27,NaN,NaN
129.84,-69.352,NaN,NaN
-1992.6,5586.2,NaN,NaN
1664.5,1730.1,NaN,NaN
2199.7,4543.9,NaN,NaN
-116.31,-15.413,NaN,NaN
48.578,-38.275,NaN,NaN
130.07,-68.593,NaN,NaN
-1992.3,5597,NaN,NaN
1664.3,1734.7,NaN,NaN
2199.7,4548.8,NaN,NaN
-116.19,-16.808,NaN,NaN
48.383,-38.315,NaN,NaN
130.08,-59.495,NaN,NaN
-1992.2,5599.4,NaN,NaN
1664.4,1734.9,NaN,NaN
2199.8,4546.3,NaN,NaN
-116.27,-16.504,NaN,NaN
48.366,-36.309,NaN,NaN
130.23,-58.818,NaN,NaN
-1992.1,5598.8,NaN,NaN
1664.5,1730.4,NaN,NaN
2199.9,4538.1,NaN,NaN
-116.62,-4.6235,NaN,NaN
48.536,-47.697,NaN,NaN
130.58,-64.802,NaN,NaN
-1991.7,5600.2,NaN,NaN
1664.4,1730.8,NaN,NaN
2199.9,4535.7,NaN,NaN
-116.53,-4.1127,NaN,NaN
48.362,-46.32,NaN,NaN
130.61,-64.704,NaN,NaN
-1991.6,5601.1,NaN,NaN
1664.5,1731.4,NaN,NaN
2200,4533.6,NaN,NaN
-116.6,-3.9428,NaN,NaN
48.382,-44.799,NaN,NaN
130.72,-64.137,NaN,NaN
-1991.4,5601.7,NaN,NaN
1664.4,1732.1,NaN,NaN
2200,4531.6,NaN,NaN
-116.72,-3.7635,NaN,NaN
48.387,-43.472,NaN,NaN
130.88,-63.821,NaN,NaN
-1991.4,5601.8,NaN,NaN
1664.6,1732.8,NaN,NaN
2200.1,4529.4,NaN,NaN
-117.01,-3.2337,NaN,NaN
48.562,-42.742,NaN,NaN
131.16,-63.587,NaN,NaN
-1991.3,5601.6,NaN,NaN
1664.6,1734,NaN,NaN
2200.1,4527.8,NaN,NaN
-117.08,-3.4774,NaN,NaN
48.59,-41.234,NaN,NaN
131.26,-62.908,NaN,NaN
-1991.2,5601.1,-1411.1,NaN
1664.7,1735.1,1678.7,NaN
2200.2,4526.1,-4449.2,NaN
-117.15,-3.1273,-174.87,NaN
48.604,-40.707,16.974,NaN
131.42,-62.423,173.83,NaN
-1991.2,5600.3,-1414.1,NaN
1664.7,1736.4,1678.2,NaN
2200.2,4524.7,-4446.4,NaN
-117.14,-3.1397,-175.07,NaN
48.607,-39.848,16.713,NaN
131.34,-61.851,174.32,NaN
-1991.3,5599.1,-1417.6,NaN
1664.7,1737.6,1677.6,NaN
2200.2,4523,-4443,NaN
-117.17,-2.8133,-175.2,NaN
48.632,-39.63,16.546,NaN
131.43,-61.269,174.02,NaN
-1991.2,5597.7,NaN,NaN
1664.6,1738.9,NaN,NaN
2200.3,4521.6,NaN,NaN
-116.91,-2.6977,NaN,NaN
48.476,-39.235,NaN,NaN
131.21,-60.66,NaN,NaN
-1991.3,5596.4,NaN,NaN
1664.8,1740.2,NaN,NaN
2200.4,4520.5,NaN,NaN
-117.18,-2.6456,NaN,NaN
48.665,-38.956,NaN,NaN
131.45,-59.961,NaN,NaN
-1991.4,5594.7,-1430.9,NaN
1664.8,1741.4,1675.8,NaN
2200.4,4519.1,-4429.7,NaN
-117.2,-2.5564,-175,NaN
48.671,-38.713,16.579,NaN
131.46,-59.394,173.19,NaN
-1991.3,5592.9,NaN,NaN
1664.7,1742.5,NaN,NaN
2200.5,4517.8,NaN,NaN
-116.96,-2.405,NaN,NaN
48.505,-38.622,NaN,NaN
131.25,-58.758,NaN,NaN
-1991.4,5591.2,-1441,NaN
1664.7,1743.6,1674.4,NaN
2200.6,4516.4,-4418.6,NaN
-116.92,-2.1983,-174.93,NaN
48.535,-38.641,16.914,NaN
131.28,-58.088,173.18,NaN
-1991.6,5589.5,-1446,NaN
1664.8,1744.6,1672.7,NaN
2200.8,4515.2,-4412.8,NaN
-117.15,-2.3797,-174.65,NaN
48.695,-38.174,17.098,NaN
131.48,-57.54,173.02,NaN
-1991.6,5588,-1451.5,NaN
1664.7,1745.4,1671.7,NaN
2200.8,4514,-4406.9,NaN
-116.88,-2.3157,-174.49,NaN
48.553,-38.087,17.313,NaN
131.28,-56.831,172.4,NaN
-1991.7,5586.7,-1456.7,NaN
1664.7,1746,1670.2,NaN
2200.9,4512.9,-4401.2,NaN
-116.85,-2.4129,-174.19,NaN
48.535,-37.732,17.529,NaN
131.27,-56.359,172.32,NaN
-1991.9,5585.2,-1461.8,NaN
1664.7,1746.3,1668.4,NaN
2201,4511.5,-4395.8,NaN
-116.81,-1.834,-174.42,NaN
48.558,-38.038,17.833,NaN
131.24,-56.082,172.35,NaN
-1992,5584.3,-1467.1,NaN
1664.7,1746.9,1668,NaN
2201.1,4510.7,-4390.7,NaN
-116.77,-2.4142,-174.04,NaN
48.58,-37.017,18.097,NaN
131.25,-55.698,172.19,NaN
-1992.1,5583.4,-1472,NaN
1664.7,1747.3,1667,NaN
2201.2,4509.8,-4385.6,NaN
-116.71,-2.1949,-174.25,NaN
48.605,-37.002,18.505,NaN
131.16,-55.276,171.95,NaN
-1992.3,5582.6,-1477,NaN
1664.7,1747.6,1666.6,NaN
2201.3,4509.1,-4380.5,NaN
-116.69,-2.2152,-174.86,NaN
48.661,-36.664,19.019,NaN
131.16,-54.845,172.12,NaN
-1992.4,5582,-1481.7,NaN
1664.7,1747.9,1665.9,NaN
2201.4,4508.4,-4375.5,NaN
-116.61,-2.1403,-174.5,NaN
48.671,-36.458,19.356,NaN
131.11,-54.599,171.99,NaN
-1992.6,5581.6,-1486.2,NaN
1664.8,1748.2,1665.4,NaN
2201.5,4507.7,-4370.5,NaN
-116.52,-2.2576,-175.07,NaN
48.73,-35.926,19.86,NaN
131.07,-54.534,172.26,NaN
-1992.8,5581.2,-1490.7,NaN
1664.8,1748.3,1666,NaN
2201.6,4507.1,-4365.4,NaN
-116.28,-2.0891,-175.5,NaN
48.654,-35.897,20.387,NaN
130.98,-54.428,172.36,NaN
-1993,5581.1,-1494.8,NaN
1664.8,1748.7,1665.9,NaN
2201.7,4506.8,-4360.1,NaN
-116.24,-2.3169,-175.26,NaN
48.715,-35.513,20.731,NaN
130.89,-54.177,172.47,NaN
-1993.3,5581,-1498.9,NaN
1664.9,1748.9,1666.7,NaN
2201.7,4506.4,-4354.7,NaN
-116.2,-2.4237,-175.44,NaN
48.73,-35.272,21.159,NaN
130.88,-54.052,171.6,NaN
-1993.5,5580.6,-1502.7,NaN
1664.9,1749,1667.4,NaN
2201.8,4505.8,-4349.1,NaN
-116.17,-2.4551,-175.8,NaN
48.795,-35.077,21.523,NaN
130.8,-54.155,171.84,NaN
-1993.7,5580.7,-1506.2,NaN
1664.9,1749.2,1668.2,NaN
2201.9,4505.6,-4343.4,NaN
-116.08,-2.7415,-176.13,NaN
48.789,-34.847,21.919,NaN
130.74,-53.941,172.31,NaN
-1994,5580.3,-1509.4,NaN
1664.9,1749.3,1669,NaN
2201.9,4505,-4337.4,NaN
-116.09,-2.7054,-175.63,NaN
48.791,-34.901,22.189,NaN
130.71,-53.974,172.15,NaN
-1994.3,5580.2,-1512.5,NaN
1664.9,1749.5,1670.2,NaN
2202,4504.7,-4331.2,NaN
-116.09,-3.0923,-175.99,NaN
48.81,-34.537,22.703,NaN
130.73,-53.913,172.31,NaN
-1994.6,5579.9,-1515.5,NaN
1664.9,1749.6,1671.1,NaN
2202,4504.2,-4324.8,NaN
-115.96,-3.2707,-176,NaN
48.823,-34.485,23.293,NaN
130.64,-53.881,172.52,NaN
-1995.1,5579.6,-1518.2,NaN
1665,1749.8,1671.8,NaN
2202.1,4503.6,-4318.2,NaN
-116.16,-3.4052,-176.01,NaN
48.954,-34.455,23.883,NaN
130.73,-53.853,172.64,NaN
-1995.3,5579.2,-1520.9,NaN
1664.9,1750,1672.6,NaN
2202.1,4503,-4311.2,NaN
-116.25,-3.6806,-175.99,NaN
49.075,-34.386,24.554,NaN
130.63,-53.671,172.48,NaN
-1995.6,5578.6,-1523.5,NaN
1664.9,1750.1,1673.4,NaN
2202.1,4502.3,-4304,NaN
-115.74,-3.9081,-176.55,NaN
48.798,-34.212,25.341,NaN
130.34,-53.685,172.58,NaN
-1995.9,5578,-1526.1,NaN
1664.9,1750.3,1674.4,NaN
2202.1,4501.6,-4296.5,NaN
-115.7,-4.1133,-176.65,NaN
48.838,-34.222,26.03,NaN
130.24,-53.488,172.9,NaN
-1996.1,5577.1,-1528.9,NaN
1664.9,1750.6,1675.6,NaN
2202.1,4500.7,-4288.9,NaN
-115.66,-4.0974,-176.54,NaN
48.858,-34.512,26.697,NaN
130.25,-53.197,173.32,NaN
-1996.4,5576.4,-1531.3,NaN
1664.9,1751,1675.8,NaN
2202.1,4500,-4281,NaN
-115.62,-4.6659,-176.09,NaN
48.888,-33.869,27.371,NaN
130.18,-53.031,173.08,NaN
-1996.7,5575.2,-1534,NaN
1665,1751.4,1676.2,NaN
2202.1,4499.1,-4273,NaN
-115.63,-4.4279,-175.69,NaN
48.885,-34.079,28.01,NaN
130.19,-52.649,172.92,NaN
-1997,5573.9,-1537,NaN
1665,1751.7,1677.1,NaN
2202.2,4498.3,-4264.8,NaN
-115.62,-4.1207,-175.62,NaN
48.878,-34.246,28.687,NaN
130.2,-52.199,172.58,NaN
-1997.4,5572.7,-1539.8,NaN
1665,1752.4,1677,NaN
2202.2,4497.9,-4256.3,NaN
-115.59,-4.1141,-175.09,NaN
48.883,-33.922,29.34,NaN
130.16,-51.646,172.29,NaN
-1997.7,5571.2,-1542.6,NaN
1665,1753.1,1676.8,NaN
2202.2,4497.6,-4247.7,NaN
-115.59,-4.0348,-174.68,NaN
48.867,-33.666,29.907,NaN
130.16,-50.945,172.11,NaN
-1997.9,5569.2,-1545.9,NaN
1665,1753.7,1677.9,NaN
2202.2,4497.2,-4238.8,NaN
-115.58,-3.3355,-174.37,NaN
48.871,-34.097,30.526,NaN
130.13,-50.268,171.75,NaN
-1998.4,5567.3,-1548.8,NaN
1664.9,1754.4,1677.7,NaN
2202.2,4497.1,-4229.9,NaN
-115.55,-2.8009,-174.05,NaN
48.846,-34.316,31.054,NaN
130.03,-49.61,171.85,NaN
-1998.6,5565.3,-1552.1,NaN
1664.9,1755.1,1677.8,NaN
2202.2,4497.1,-4220.6,NaN
-115.5,-2.6968,-173.5,NaN
48.838,-34.227,31.462,NaN
129.96,-48.838,171.77,NaN
-1998.9,5563.5,-1555.3,NaN
1664.9,1755.5,1677.9,NaN
2202.1,4497.1,-4211.1,NaN
-115.48,-2.3157,-172.85,NaN
48.858,-34.334,31.854,NaN
129.88,-48.326,171.53,NaN
-1999.2,5561.9,-1558.7,NaN
1664.9,1755.9,1677.8,NaN
2202.1,4497.1,-4201.3,NaN
-115.42,-2.0441,-172.25,NaN
48.87,-34.411,32.138,NaN
129.8,-47.825,171.23,NaN
-1999.5,5560.4,-1562.2,NaN
1665.1,1756.2,1678.3,NaN
2202.2,4497,-4191.1,NaN
-115.63,-1.8607,-171.61,NaN
49.044,-34.452,32.373,NaN
129.95,-47.421,170.47,NaN
-1999.6,5559.4,-1566,NaN
1664.9,1756.5,1679.1,NaN
2202.1,4497,-4180.5,NaN
-115.39,-1.8433,-170.79,NaN
48.842,-34.429,32.542,NaN
129.74,-47.142,170.25,NaN
-1999.9,5558.2,-1569.9,NaN
1665,1756.6,1679.5,NaN
2202.1,4496.8,-4169.5,NaN
-115.36,-1.4855,-169.63,NaN
48.83,-34.793,32.575,NaN
129.76,-46.989,169.58,NaN
-2000.1,5557.4,-1573.9,NaN
1665,1756.8,1680.4,NaN
2202,4496.9,-4158,NaN
-115.31,-1.5692,-168.54,NaN
48.799,-34.888,32.57,NaN
129.71,-46.856,168.83,NaN
-2000.3,5556.6,-1578.2,NaN
1665,1757,1680.6,NaN
2202,4497.1,-4146,NaN
-115.36,-1.5423,-167.45,NaN
48.771,-35.23,32.554,NaN
129.74,-46.802,168,NaN
-2000.6,5555.6,-1582.3,NaN
1664.9,1757.1,1681.2,NaN
2201.9,4497.7,-4133.7,NaN
-115.39,-1.4784,-166.41,NaN
48.753,-35.69,32.544,NaN
129.75,-46.774,167.07,NaN
-2000.7,5554.5,-1586.9,NaN
1664.9,1757.3,1681,NaN
2201.8,4498.7,-4121,NaN
-115.54,-1.3377,-164.99,NaN
48.851,-36.442,32.422,NaN
129.75,-46.522,166.62,NaN
-2000.9,5552.9,-1591.5,NaN
1664.8,1757.5,1681.1,NaN
2201.8,4500.1,-4107.9,NaN
-115.58,-0.97137,-163.89,NaN
48.828,-37.436,32.303,NaN
129.76,-46.333,165.96,NaN
-2001.1,5550.9,-1596.3,NaN
1664.8,1757.7,1680.8,NaN
2201.7,4501.9,-4094.6,NaN
-115.58,-0.61568,-162.73,NaN
48.821,-38.585,32.259,NaN
129.75,-45.903,165.29,NaN
-2001.1,5548.4,-1601.2,NaN
1664.9,1758,1680.3,NaN
2201.7,4504,-4081.1,NaN
-115.54,-0.024708,-161.63,NaN
48.82,-40.006,32.092,NaN
129.73,-45.344,163.97,NaN
-2001.4,5545.3,-1606.3,NaN
1665,1758.4,1679.9,NaN
2201.6,4506.4,-4067.6,NaN
-115.79,0.78674,-160.61,NaN
48.992,-41.583,31.866,NaN
129.88,-44.603,163.55,NaN
-2001.4,5541.6,-1611.1,NaN
1664.8,1758.8,1678.7,NaN
2201.6,4508.8,-4054,NaN
-115.59,1.7079,-159.19,NaN
48.825,-43.207,31.474,NaN
129.7,-43.665,162.63,NaN
-2001.3,5537.4,-1615.9,NaN
1664.8,1759.1,1677.9,NaN
2201.5,4511.3,-4040.4,NaN
-115.63,3.1534,-158.53,NaN
48.843,-45.1,31.255,NaN
129.74,-42.415,161.84,NaN
-2001.4,5532.6,-1620.6,NaN
1664.9,1759.3,1676.6,NaN
2201.4,4514,-4026.7,NaN
-115.85,4.8602,-157.54,NaN
49.027,-47.01,30.786,NaN
129.93,-40.821,160.71,NaN
-2001.4,5527,-1624.9,NaN
1664.9,1759,1675.3,NaN
2201.3,4517,-4013.1,NaN
-115.9,7.1948,-156.85,NaN
49.092,-48.93,30.477,NaN
129.93,-38.846,160.4,NaN
-2001.3,5520.7,-1628.7,NaN
1664.8,1758.1,1673.8,NaN
2201.2,4520.4,-3999.5,NaN
-115.66,10.129,-156.42,NaN
48.979,-50.896,30.005,NaN
129.71,-36.392,159.96,NaN
-2001.4,5511.7,-1632,NaN
1664.9,1756.4,1672,NaN
2201.2,4522.6,-3985.8,NaN
-115.88,11.23,-155.53,NaN
49.154,-52.42,29.397,NaN
129.91,-38.166,159.32,NaN
-2001.4,NaN,-1635.1,NaN
1664.9,NaN,1670.6,NaN
2201.1,NaN,-3972,NaN
-115.88,NaN,-155.24,NaN
49.16,NaN,29.061,NaN
129.91,NaN,159.29,NaN
-2001.3,NaN,-1637.7,NaN
1664.9,NaN,1669,NaN
2201.1,NaN,-3958.3,NaN
-115.83,NaN,-154.94,NaN
49.205,NaN,28.652,NaN
129.83,NaN,158.84,NaN
-2001.3,NaN,-1639.8,NaN
1664.8,NaN,1667.1,NaN
2201,NaN,-3944.5,NaN
-115.86,NaN,-154.52,NaN
49.228,NaN,28.192,NaN
129.88,NaN,158.91,NaN
-2001.4,NaN,-1641.6,NaN
1664.9,NaN,1665.7,NaN
2201,NaN,-3930.8,NaN
-115.61,NaN,-154.55,NaN
49.16,NaN,27.798,NaN
129.79,NaN,158.64,NaN
-2001.2,NaN,-1642.9,NaN
1664.9,NaN,1663.8,NaN
2200.9,NaN,-3917.1,NaN
-115.57,NaN,-154.3,NaN
49.177,NaN,27.44,NaN
129.81,NaN,158.84,NaN
-2001.3,NaN,-1643.9,NaN
1664.9,NaN,1662.4,NaN
2200.9,NaN,-3903.5,NaN
-115.55,NaN,-154.64,NaN
49.223,NaN,27.234,NaN
129.76,NaN,158.88,NaN
-2001.4,NaN,-1644.7,NaN
1664.9,NaN,1661.1,NaN
2200.8,NaN,-3890,NaN
-115.49,NaN,-154.83,NaN
49.26,NaN,27.231,NaN
129.62,NaN,159.18,NaN
-2001.2,NaN,-1645.1,NaN
1664.9,NaN,1659.8,NaN
2200.7,NaN,-3876.6,NaN
-115.52,NaN,-154.87,NaN
49.267,NaN,27.169,NaN
129.65,NaN,159.27,NaN
-2001.4,NaN,-1645.5,NaN
1664.9,NaN,1658.7,NaN
2200.6,NaN,-3863.4,NaN
-115.43,NaN,-155.43,NaN
49.33,NaN,27.497,NaN
129.54,NaN,159.84,NaN
-2001.4,NaN,-1646,NaN
1664.9,NaN,1658.4,NaN
2200.5,NaN,-3850.3,NaN
-115.4,NaN,-155.75,NaN
49.339,NaN,27.842,NaN
129.48,NaN,160.5,NaN
-2001.4,NaN,-1646.4,NaN
1664.9,NaN,1657.4,NaN
2200.4,NaN,-3837.3,NaN
-115.4,NaN,-155.83,NaN
49.369,NaN,28.083,NaN
129.45,NaN,160.85,NaN
-2001.5,NaN,-1647.2,NaN
1664.9,NaN,1657.6,NaN
2200.3,NaN,-3824.7,NaN
-115.34,NaN,-155.73,NaN
49.385,NaN,28.24,NaN
129.39,NaN,160.87,NaN
-2001.4,NaN,-1648.1,NaN
1664.7,NaN,1657.6,NaN
2200.1,NaN,-3812.4,NaN
-115.13,NaN,-155.74,NaN
49.219,NaN,28.374,NaN
129.18,NaN,161.02,NaN
-2001.4,NaN,-1649.1,NaN
1664.8,NaN,1657.6,NaN
2200,NaN,-3800.7,NaN
-115.08,NaN,-155.73,NaN
49.27,NaN,28.513,NaN
129.08,NaN,161.26,NaN
-2001.6,NaN,-1649.9,NaN
1664.8,NaN,1658,NaN
2199.8,NaN,-3789.3,NaN
-115.07,NaN,-155.51,NaN
49.319,NaN,28.45,NaN
129.02,NaN,161.16,NaN
-2001.6,NaN,-1651.1,NaN
1664.8,NaN,1659.8,NaN
2199.6,NaN,-3778.5,NaN
-115.04,NaN,-155.57,NaN
49.353,NaN,28.509,NaN
128.96,NaN,161.15,NaN
-2001.6,NaN,-1651.9,NaN
1664.8,NaN,1660.8,NaN
2199.4,NaN,-3768.1,NaN
-114.98,NaN,-155.58,NaN
49.37,NaN,28.51,NaN
128.84,NaN,161.23,NaN
-2001.8,NaN,-1652.7,NaN
1664.8,NaN,1662.5,NaN
2199.2,NaN,-3758.1,NaN
-114.97,NaN,-155.4,NaN
49.41,NaN,28.537,NaN
128.77,NaN,161.31,NaN
-2001.7,NaN,-1653.6,NaN
1664.9,NaN,1664.7,NaN
2199,NaN,-3748.6,NaN
-114.94,NaN,-155.65,NaN
49.451,NaN,28.751,NaN
128.66,NaN,161.7,NaN
-2001.7,NaN,-1654.2,NaN
1664.9,NaN,1666.6,NaN
2198.8,NaN,-3739.3,NaN
-114.93,NaN,-155.96,NaN
49.539,NaN,28.954,NaN
128.62,NaN,161.87,NaN
-2001.8,NaN,-1654.8,NaN
1664.9,NaN,1668.8,NaN
2198.6,NaN,-3730.5,NaN
-114.93,NaN,-156.11,NaN
49.549,NaN,29.062,NaN
128.55,NaN,161.76,NaN
-2001.8,NaN,-1655.3,NaN
1664.9,NaN,1670.7,NaN
2198.4,NaN,-3721.8,NaN
-114.94,NaN,-156.11,NaN
49.62,NaN,29.113,NaN
128.49,NaN,161.62,NaN
-2002,NaN,-1655.6,NaN
1665.1,NaN,1672.5,NaN
2198.2,NaN,-3713.3,NaN
-115.12,NaN,-156.54,NaN
49.786,NaN,29.396,NaN
128.64,NaN,162.19,NaN
-2002.1,NaN,-1655.8,NaN
1665.1,NaN,1674.1,NaN
2198.1,NaN,-3705,NaN
-115.14,NaN,-156.63,NaN
49.831,NaN,29.453,NaN
128.61,NaN,162.12,NaN
-2002,NaN,-1656.1,NaN
1665,NaN,1675.8,NaN
2197.9,NaN,-3696.7,NaN
-114.88,NaN,-156.24,NaN
49.671,NaN,29.437,NaN
128.33,NaN,162.21,NaN
-2002.1,NaN,-1656.2,NaN
1665,NaN,1676.6,NaN
2197.7,NaN,-3688.5,NaN
-114.79,NaN,-156.42,NaN
49.698,NaN,29.656,NaN
128.18,NaN,162.34,NaN
-2002.2,NaN,-1656.1,NaN
1665,NaN,1677.4,NaN
2197.6,NaN,-3680.4,NaN
-114.81,NaN,-156.31,NaN
49.688,NaN,29.693,NaN
128.19,NaN,162.23,NaN
-2002.1,NaN,-1655.8,NaN
1665,NaN,1678,NaN
2197.5,NaN,-3672.5,NaN
-114.77,NaN,-155.86,NaN
49.714,NaN,29.675,NaN
128.12,NaN,162.07,NaN
-2002.2,NaN,-1655.2,NaN
1665,NaN,1677.8,NaN
2197.4,NaN,-3664.6,NaN
-114.75,NaN,-155.94,NaN
49.723,NaN,29.891,NaN
128.09,NaN,162.08,NaN
-2002.2,NaN,-1654.6,NaN
1665,NaN,1678.1,NaN
2197.3,NaN,-3657,NaN
-114.77,NaN,-155.35,NaN
49.729,NaN,29.909,NaN
128.13,NaN,161.97,NaN
-2002.1,NaN,-1653.5,NaN
1665,NaN,1677.8,NaN
2197.3,NaN,-3649.5,NaN
-114.79,NaN,-155.47,NaN
49.742,NaN,30.18,NaN
128.14,NaN,161.82,NaN
-2002.1,NaN,-1652.2,NaN
1665,NaN,1677,NaN
2197.2,NaN,-3642.1,NaN
-114.81,NaN,-154.77,NaN
49.761,NaN,30.206,NaN
128.19,NaN,161.64,NaN
-2002.1,NaN,-1650.9,NaN
1665,NaN,1676.8,NaN
2197.2,NaN,-3635.1,NaN
